Year,Industry_code_NZSIOC,Industry_name_NZSIOC,Units
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Dollars (millions)
2019,QQ112,Medical and Other Health Care Services,Percentage
2019,QQ112,Medical and Other Health Care Services,Percentage
2019,QQ112,Medical and Other Health Care Services,Percentage
2019,QQ112,Medical and Other Health Care Services,Percentage
2019,QQ112,Medical and Other Health Care Services,Percentage
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2019,QQ113,Residential Care Services and Social Assistance,Percentage
2019,QQ113,Residential Care Services and Social Assistance,Percentage
2019,QQ113,Residential Care Services and Social Assistance,Percentage
2019,QQ113,Residential Care Services and Social Assistance,Percentage
2019,QQ113,Residential Care Services and Social Assistance,Percentage
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS,"Arts, Recreation and Other Services"
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars (millions)
2019,RS11,Arts and Recreation Services,Dollars
2019,RS11,Arts and Recreation Services,Dollars
2019,RS11,Arts and Recreation Services,Percentage
2019,RS11,Arts and Recreation Services,Percentage
2019,RS11,Arts and Recreation Services,Percentage
2019,RS11,Arts and Recreation Services,Percentage
2019,RS11,Arts and Recreation Services,Percentage
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars (millions)
2019,RS111,Heritage and Artistic Activities,Dollars
2019,RS111,Heritage and Artistic Activities,Dollars
2019,RS111,Heritage and Artistic Activities,Percentage
2019,RS111,Heritage and Artistic Activities,Percentage
2019,RS111,Heritage and Artistic Activities,Percentage
2019,RS111,Heritage and Artistic Activities,Percentage
2019,RS111,Heritage and Artistic Activities,Percentage
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars (millions)
2019,RS112,Sport and Recreation Activities,Dollars
2019,RS112,Sport and Recreation Activities,Dollars
2019,RS112,Sport and Recreation Activities,Percentage
2019,RS112,Sport and Recreation Activities,Percentage
2019,RS112,Sport and Recreation Activities,Percentage
2019,RS112,Sport and Recreation Activities,Percentage
2019,RS112,Sport and Recreation Activities,Percentage
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars (millions)
2019,RS113,Gambling Activities,Dollars
2019,RS113,Gambling Activities,Dollars
2019,RS113,Gambling Activities,Percentage
2019,RS113,Gambling Activities,Percentage
2019,RS113,Gambling Activities,Percentage
2019,RS113,Gambling Activities,Percentage
2019,RS113,Gambling Activities,Percentage
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars (millions)
2019,RS21,Other Services,Dollars
2019,RS21,Other Services,Dollars
2019,RS21,Other Services,Percentage
2019,RS21,Other Services,Percentage
2019,RS21,Other Services,Percentage
2019,RS21,Other Services,Percentage
2019,RS21,Other Services,Percentage
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars (millions)
2019,RS211,Repair and Maintenance,Dollars
2019,RS211,Repair and Maintenance,Dollars
2019,RS211,Repair and Maintenance,Percentage
2019,RS211,Repair and Maintenance,Percentage
2019,RS211,Repair and Maintenance,Percentage
2019,RS211,Repair and Maintenance,Percentage
2019,RS211,Repair and Maintenance,Percentage
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS212,"Personal Care, Funeral and Other Personal Services"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,RS214,"Civil, Professional and Other Interest Groups"
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars (millions)
2019,ZZ11,Food Product Manufacturing,Dollars
2019,ZZ11,Food Product Manufacturing,Dollars
2019,ZZ11,Food Product Manufacturing,Percentage
2019,ZZ11,Food Product Manufacturing,Percentage
2019,ZZ11,Food Product Manufacturing,Percentage
2019,ZZ11,Food Product Manufacturing,Percentage
2019,ZZ11,Food Product Manufacturing,Percentage
2019,ZZ11,Food Product Manufacturing,Percentage
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars (millions)
2018,99999,All industries,Dollars
2018,99999,All industries,Dollars
2018,99999,All industries,Percentage
2018,99999,All industries,Percentage
2018,99999,All industries,Percentage
2018,99999,All industries,Percentage
2018,99999,All industries,Percentage
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA,"Agriculture, Forestry and Fishing"
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars (millions)
2018,AA11,Horticulture and Fruit Growing,Dollars
2018,AA11,Horticulture and Fruit Growing,Dollars
2018,AA11,Horticulture and Fruit Growing,Percentage
2018,AA11,Horticulture and Fruit Growing,Percentage
2018,AA11,Horticulture and Fruit Growing,Percentage
2018,AA11,Horticulture and Fruit Growing,Percentage
2018,AA11,Horticulture and Fruit Growing,Percentage
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars (millions)
2018,AA111,Horticulture and Fruit Growing,Dollars
2018,AA111,Horticulture and Fruit Growing,Dollars
2018,AA111,Horticulture and Fruit Growing,Percentage
2018,AA111,Horticulture and Fruit Growing,Percentage
2018,AA111,Horticulture and Fruit Growing,Percentage
2018,AA111,Horticulture and Fruit Growing,Percentage
2018,AA111,Horticulture and Fruit Growing,Percentage
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA12,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
2018,AA121,"Sheep, Beef Cattle and Grain Farming"
